NR0B1	FGF4	1.9241660645251177
GDF3	UTF1	1.9236146381968935
UTF1	GDF3	1.9236146381968935
TRP53	UTF1	1.9226938046892421
UTF1	TRP53	1.9226938046892421
CTCF	MBD3	1.9223126715907661
MBD3	CTCF	1.9223126715907661
FGF5	UTF1	1.9214952411029569
UTF1	FGF5	1.9214952411029569
BMI1	NES	1.9184007837185122
NES	BMI1	1.9184007837185122
GAPDH	TCF3	1.918378178952109
TCF3	GAPDH	1.918378178952109
GLI2	SOX2	1.917077448820462
SOX2	GLI2	1.917077448820462
DNMT3B	UTF1	1.9161988563147716
UTF1	DNMT3B	1.9161988563147716
FBXO15	NR0B1	1.9161691972091104
NR0B1	FBXO15	1.9161691972091104
CDH2	NES	1.915820005168497
NES	CDH2	1.915820005168497
REST	TCF3	1.9152428819375187
TCF3	REST	1.9152428819375187
REST	TUBB3	1.915106639774272
TUBB3	REST	1.915106639774272
OTX2	UTF1	1.913284239299711
UTF1	OTX2	1.913284239299711
CTNNB1	SMARCC1	1.9127603727959088
SMARCC1	CTNNB1	1.9127603727959088
CTNNB1	MBD3	1.9124983934460191
MBD3	CTNNB1	1.9124983934460191
ESRRB	KLF4	1.9119883937367996
KLF4	ESRRB	1.9119883937367996
KLF4	NR0B1	1.908750763465145
NR0B1	KLF4	1.908750763465145
CTCF	SMARCC1	1.9087370525260077
SMARCC1	CTCF	1.9087370525260077
CDH2	JAG1	1.9069544090089772
JAG1	CDH2	1.9069544090089772
BMPR1A	RAI1	1.9065475262688294
RAI1	BMPR1A	1.9065475262688294
POU5F1	TRP53	1.905919883755713
TRP53	POU5F1	1.905919883755713
NR5A2	SOX2	1.9054802170945913
SOX2	NR5A2	1.9054802170945913
GSK3B	LIF	1.9051477830249706
LIF	GSK3B	1.9051477830249706
REST	WDR5	1.904426554286636
WDR5	REST	1.904426554286636
GDF3	MYC	1.903850131583889
MYC	GDF3	1.903850131583889
CLDN6	FGF5	1.903822036149955
FGF5	CLDN6	1.903822036149955
LIFR	SOX2	1.9026880345024968
SOX2	LIFR	1.9026880345024968
REST	ZFP281	1.9026673766729338
ZFP281	REST	1.9026673766729338
BMP4	REST	1.9008555538927832
REST	BMP4	1.9008555538927832
REST	SALL4	1.8999529821272845
SALL4	REST	1.8999529821272845
EOMES	FGF4	1.8987645330833525
FGF4	EOMES	1.8987645330833525
FBXO15	FGF4	1.8977846254046022
FGF4	FBXO15	1.8977846254046022
NR0B1	TBX3	1.8964325517512548
TBX3	NR0B1	1.8964325517512548
FBXO15	POU5F1	1.896229659438744
POU5F1	FBXO15	1.896229659438744
BMI1	PAX6	1.8960582452943493
PAX6	BMI1	1.8960582452943493
CTNNB1	MYST3	1.8934216970785949
MYST3	CTNNB1	1.8934216970785949
CTNNB1	DNMT1	1.8933796191367012
DNMT1	CTNNB1	1.8933796191367012
DNMT3B	SALL4	1.8927087656224197
SALL4	DNMT3B	1.8927087656224197
TCF3	TUBB3	1.8915225668767897
TUBB3	TCF3	1.8915225668767897
KLF4	NES	1.8904610589314617
NES	KLF4	1.8904610589314617
DNMT1	GAPDH	1.889891708522223
GAPDH	DNMT1	1.889891708522223
CTCF	DNMT1	1.8897832191347301
DNMT1	CTCF	1.8897832191347301
ACTB	CTNNB1	1.889762729891867
CTNNB1	ACTB	1.889762729891867
CDK2	DNMT1	1.8891764809110776
DNMT1	CDK2	1.8891764809110776
RAI1	SMAD1	1.8879144583516507
SMAD1	RAI1	1.8879144583516507
DNMT1	SETDB1	1.88650098171968
SETDB1	DNMT1	1.88650098171968
ESRRB	FGF4	1.8861888230471076
FGF4	ESRRB	1.8861888230471076
DNMT3B	LIN28	1.8861288551338689
LIN28	DNMT3B	1.8861288551338689
BMP4	TBX3	1.885833008526444
TBX3	BMP4	1.885833008526444
DPPA4	TUBB3	1.8838858464162138
TUBB3	DPPA4	1.8838858464162138
FBXO15	GDF3	1.8830580815026448
GDF3	FBXO15	1.8830580815026448
DNMT1	MBD3	1.8822103209337993
MBD3	DNMT1	1.8822103209337993
FBXO15	NR5A2	1.882142291033217
NR5A2	FBXO15	1.882142291033217
GAPDH	PRMT7	1.8814508593925328
PRMT7	GAPDH	1.8814508593925328
CLDN6	FOXA2	1.880645468462581
FOXA2	CLDN6	1.880645468462581
ESRRB	SOX2	1.8800987056607998
SOX2	ESRRB	1.8800987056607998
HES1	NES	1.8783713213609974
NES	HES1	1.8783713213609974
CTCF	SETDB1	1.8779442520974525
SETDB1	CTCF	1.8779442520974525
KLF4	NR5A2	1.8767378291021757
NR5A2	KLF4	1.8767378291021757
BMP4	SOCS3	1.8759910574830436
SOCS3	BMP4	1.8759910574830436
FBXO15	LIFR	1.8756428572168407
LIFR	FBXO15	1.8756428572168407
ACTB	GRB2	1.8744032529003103
GRB2	ACTB	1.8744032529003103
JAG1	PRMT6	1.873072809812459
PRMT6	JAG1	1.873072809812459
FBXO15	STAT3	1.8729880645433892
STAT3	FBXO15	1.8729880645433892
SETDB1	WDR5	1.8728412247326478
WDR5	SETDB1	1.8728412247326478
DNMT3B	POU5F1	1.8725041882171847
POU5F1	DNMT3B	1.8725041882171847
GDF3	NR0B1	1.8720296191239343
NR0B1	GDF3	1.8720296191239343
GAPDH	SMARCC1	1.8709574968690488
SMARCC1	GAPDH	1.8709574968690488
RCC1	SETDB1	1.8699344399057471
SETDB1	RCC1	1.8699344399057471
NANOG	TUBB3	1.8688231327849014
TUBB3	NANOG	1.8688231327849014
CTCF	ZFP281	1.8674385885160825
ZFP281	CTCF	1.8674385885160825
DPPA4	OTX2	1.8669843827018826
OTX2	DPPA4	1.8669843827018826
HES1	NR6A1	1.8668086208059038
NR6A1	HES1	1.8668086208059038
PRMT7	RCC1	1.8649960497160598
RCC1	PRMT7	1.8649960497160598
SOX2	TRP53	1.8637942049739746
TRP53	SOX2	1.8637942049739746
CDK2	GAPDH	1.8613924548123628
GAPDH	CDK2	1.8613924548123628
DPPA4	RAI1	1.859508539488559
RAI1	DPPA4	1.859508539488559
ESRRB	LIFR	1.8594364286335376
LIFR	ESRRB	1.8594364286335376
EZH2	RCC1	1.8585710988372661
RCC1	EZH2	1.8585710988372661
ESRRB	GDF3	1.8584286730675719
GDF3	ESRRB	1.8584286730675719
NANOG	SOCS3	1.857917004363764
SOCS3	NANOG	1.857917004363764
GAPDH	MBD3	1.8576567808153168
MBD3	GAPDH	1.8576567808153168
CDK2	TUBB3	1.8574630050166028
TUBB3	CDK2	1.8574630050166028
LIF	STAT3	1.8557490505629783
STAT3	LIF	1.8557490505629783
MBD3	ZFP281	1.855265599480967
ZFP281	MBD3	1.855265599480967
DNMT3B	DPPA4	1.8549621632592563
DPPA4	DNMT3B	1.8549621632592563
FGF4	NANOG	1.8548489328537772
NANOG	FGF4	1.8548489328537772
FGF4	NR5A2	1.8547729992228175
NR5A2	FGF4	1.8547729992228175
PAX6	VIM	1.853069226244715
VIM	PAX6	1.853069226244715
STAT3	TBX3	1.8529956493528073
TBX3	STAT3	1.8529956493528073
EOMES	POU5F1	1.8521048790206627
POU5F1	EOMES	1.8521048790206627
CLDN6	SMAD1	1.8504861057664694
SMAD1	CLDN6	1.8504861057664694
EOMES	UTF1	1.8454286766515544
UTF1	EOMES	1.8454286766515544
NANOG	NR5A2	1.8436312174922285
NR5A2	NANOG	1.8436312174922285
DNMT1	EZH2	1.8436143467879953
EZH2	DNMT1	1.8436143467879953
CDK2	SETDB1	1.841553046972256
SETDB1	CDK2	1.841553046972256
NR0B1	SOX2	1.8415517738213292
SOX2	NR0B1	1.8415517738213292
LIN28	MBD3	1.8414250678521438
MBD3	LIN28	1.8414250678521438
MYC	TRP53	1.8409676004511284
TRP53	MYC	1.8409676004511284
FGF4	OTX2	1.8389015509123103
OTX2	FGF4	1.8389015509123103
FGFR2	PRMT6	1.8386591442521572
PRMT6	FGFR2	1.8386591442521572
RCC1	SMARCC1	1.8345617913093752
SMARCC1	RCC1	1.8345617913093752
RCC1	WDR5	1.8341786649095249
WDR5	RCC1	1.8341786649095249
LIFR	TBX3	1.8340465767209029
TBX3	LIFR	1.8340465767209029
NANOG	UTF1	1.8334800972423153
UTF1	NANOG	1.8334800972423153
BMI1	VIM	1.833152490167853
VIM	BMI1	1.833152490167853
CDK2	WDR5	1.833061983240972
WDR5	CDK2	1.833061983240972
DNMT3B	REST	1.83288931940247
REST	DNMT3B	1.83288931940247
CDK2	CTNNB1	1.8326178190144025
CTNNB1	CDK2	1.8326178190144025
FGF4	MYC	1.8317745143020603
MYC	FGF4	1.8317745143020603
GRB2	MYST3	1.831468553188732
MYST3	GRB2	1.831468553188732
CDK2	FOXA2	1.8310686156273355
FOXA2	CDK2	1.8310686156273355
NES	NOTCH1	1.8308929637564277
NOTCH1	NES	1.8308929637564277
CTCF	GAPDH	1.8303338500471638
GAPDH	CTCF	1.8303338500471638
LIF	SALL4	1.8302441625573982
SALL4	LIF	1.8302441625573982
DPPA4	EOMES	1.8289302060650252
EOMES	DPPA4	1.8289302060650252
CDK2	RCC1	1.8282306902288528
RCC1	CDK2	1.8282306902288528
CTNNB1	SETDB1	1.8272622917059087
SETDB1	CTNNB1	1.8272622917059087
JARID2	ZFP281	1.8262300663383724
ZFP281	JARID2	1.8262300663383724
SMARCC1	ZFP281	1.8260940348173638
ZFP281	SMARCC1	1.8260940348173638
FGFR2	IGF2	1.8260185662018769
IGF2	FGFR2	1.8260185662018769
ACTB	ZFP281	1.825737221797509
ZFP281	ACTB	1.825737221797509
DNMT1	RCC1	1.824664508494227
RCC1	DNMT1	1.824664508494227
LIN28	PRMT7	1.8245454315565226
PRMT7	LIN28	1.8245454315565226
GSK3B	SOCS3	1.8228909871456989
SOCS3	GSK3B	1.8228909871456989
CTCF	WDR5	1.8225982239880256
WDR5	CTCF	1.8225982239880256
PTPN11	RCC1	1.8202754840342887
RCC1	PTPN11	1.8202754840342887
LIN28	SALL4	1.8201958493571093
SALL4	LIN28	1.8201958493571093
NR0B1	POU5F1	1.8199226780106228
POU5F1	NR0B1	1.8199226780106228
DNMT3B	GDF3	1.8196465490198825
GDF3	DNMT3B	1.8196465490198825
GAPDH	TUBB3	1.8193152144523093
TUBB3	GAPDH	1.8193152144523093
NANOG	POU5F1	1.8191743006269772
POU5F1	NANOG	1.8191743006269772
REST	SETDB1	1.816487416002246
SETDB1	REST	1.816487416002246
GRB2	TCF3	1.814086382698872
TCF3	GRB2	1.814086382698872
MYST3	SMARCC1	1.8139219228710561
SMARCC1	MYST3	1.8139219228710561
TCF3	WDR5	1.8138529683904716
WDR5	TCF3	1.8138529683904716
CDK2	SALL4	1.8129792789796795
SALL4	CDK2	1.8129792789796795
GSK3B	SOX2	1.8111983959419784
SOX2	GSK3B	1.8111983959419784
NR5A2	POU5F1	1.8099232708107096
POU5F1	NR5A2	1.8099232708107096
MBD3	TRP53	1.8095399281830677
TRP53	MBD3	1.8095399281830677
FOXA2	SOCS3	1.8091280233505902
SOCS3	FOXA2	1.8091280233505902
EOMES	NOTCH1	1.8085095826918005
NOTCH1	EOMES	1.8085095826918005
DNMT1	WDR5	1.807559335184238
WDR5	DNMT1	1.807559335184238
MYC	NR0B1	1.8046170203159217
NR0B1	MYC	1.8046170203159217
HES1	TRP53	1.8044122864054972
TRP53	HES1	1.8044122864054972
BMP4	ESRRB	1.8037747029534676
ESRRB	BMP4	1.8037747029534676
MYST3	RAI1	1.803683103861726
RAI1	MYST3	1.803683103861726
DNMT3B	PRMT7	1.7972820618923986
PRMT7	DNMT3B	1.7972820618923986
CD34	DPPA4	1.7968942964884758
DPPA4	CD34	1.7968942964884758
DNMT3B	GAPDH	1.7968825682068599
GAPDH	DNMT3B	1.7968825682068599
DPPA4	FBXO15	1.7965164843740968
FBXO15	DPPA4	1.7965164843740968
LIFR	NR0B1	1.795753078439564
NR0B1	LIFR	1.795753078439564
SETDB1	SMARCC1	1.7955347778604769
SMARCC1	SETDB1	1.7955347778604769
LIFR	SOCS3	1.7937536082394505
SOCS3	LIFR	1.7937536082394505
SMAD1	SMARCC1	1.792512593827233
SMARCC1	SMAD1	1.792512593827233
ACTB	MBD3	1.7924842630037685
MBD3	ACTB	1.7924842630037685
FGFR2	TBX3	1.7898692030652756
TBX3	FGFR2	1.7898692030652756
MBD3	SETDB1	1.7896475400540024
SETDB1	MBD3	1.7896475400540024
GDF3	NR5A2	1.788732058790831
NR5A2	GDF3	1.788732058790831
DPPA4	NANOG	1.788630815697129
NANOG	DPPA4	1.788630815697129
DNMT3B	FGF4	1.7883542729167523
FGF4	DNMT3B	1.7883542729167523
CDK2	REST	1.7878158900443042
REST	CDK2	1.7878158900443042
EOMES	FGF5	1.785449053336766
FGF5	EOMES	1.785449053336766
EZH2	WDR5	1.7846452621332713
WDR5	EZH2	1.7846452621332713
GRB2	PTPN11	1.784254851100722
PTPN11	GRB2	1.784254851100722
SALL4	WDR5	1.7836943176006788
WDR5	SALL4	1.7836943176006788
NR5A2	RAI1	1.7831643686486194
RAI1	NR5A2	1.7831643686486194
NANOG	TBX3	1.7818992090588268
TBX3	NANOG	1.7818992090588268
FOXA2	SMAD1	1.7818139741598982
SMAD1	FOXA2	1.7818139741598982
DPPA4	NR0B1	1.7817819833211637
NR0B1	DPPA4	1.7817819833211637
GAPDH	WDR5	1.7808583708778336
WDR5	GAPDH	1.7808583708778336
MKI67IP	NR0B1	1.7803895283697333
NR0B1	MKI67IP	1.7803895283697333
GAPDH	SALL4	1.7800288293880986
SALL4	GAPDH	1.7800288293880986
EOMES	GDF3	1.7784635555958621
GDF3	EOMES	1.7784635555958621
CD34	OTX2	1.7775161191211408
OTX2	CD34	1.7775161191211408
GLI2	JAG1	1.7771249659378674
JAG1	GLI2	1.7771249659378674
NOTCH1	VIM	1.776876870614448
VIM	NOTCH1	1.776876870614448
ACTB	CDK2	1.7765465337921489
CDK2	ACTB	1.7765465337921489
GDF3	OTX2	1.77651992823469
OTX2	GDF3	1.77651992823469
CTCF	CTNNB1	1.775429179917516
CTNNB1	CTCF	1.775429179917516
CDK2	EZH2	1.7749114524578107
EZH2	CDK2	1.7749114524578107
BMP4	NR0B1	1.7731558913705352
NR0B1	BMP4	1.7731558913705352
NANOG	RAI1	1.7724309443380224
RAI1	NANOG	1.7724309443380224
MYST3	SETDB1	1.7708916473437704
SETDB1	MYST3	1.7708916473437704
CD34	DNMT3B	1.7698986282517515
DNMT3B	CD34	1.7698986282517515
CDH2	RAI1	1.767703430761562
RAI1	CDH2	1.767703430761562
BMI1	MYST3	1.7675806767423485
MYST3	BMI1	1.7675806767423485
CTNNB1	TCF3	1.7666063357122006
TCF3	CTNNB1	1.7666063357122006
MBD3	NR6A1	1.766482770441057
NR6A1	MBD3	1.766482770441057
FGFR2	KLF4	1.765980977756842
KLF4	FGFR2	1.765980977756842
LIN28	SMARCC1	1.7654160835669206
SMARCC1	LIN28	1.7654160835669206
CTCF	PRMT7	1.7638893403912637
PRMT7	CTCF	1.7638893403912637
CTCF	MKI67IP	1.7638550735344114
MKI67IP	CTCF	1.7638550735344114
OTX2	POU5F1	1.7630554525183362
POU5F1	OTX2	1.7630554525183362
FGF5	POU5F1	1.7628086723009342
POU5F1	FGF5	1.7628086723009342
GRB2	ZFP281	1.7627630467419309
ZFP281	GRB2	1.7627630467419309
GAPDH	REST	1.7615586357135875
REST	GAPDH	1.7615586357135875
DPPA4	ESRRB	1.761449984484699
ESRRB	DPPA4	1.761449984484699
RCC1	SALL4	1.7603857439266801
SALL4	RCC1	1.7603857439266801
CTCF	RCC1	1.7596154381720295
RCC1	CTCF	1.7596154381720295
CDK2	TCF3	1.7591085531328807
TCF3	CDK2	1.7591085531328807
EZH2	JAG1	1.759047786778679
JAG1	EZH2	1.759047786778679
NR0B1	RAI1	1.7590106178850136
RAI1	NR0B1	1.7590106178850136
CDK2	SMARCC1	1.7583807743967896
SMARCC1	CDK2	1.7583807743967896
BMP7	TCF3	1.7556043254557032
TCF3	BMP7	1.7556043254557032
MYC	POU5F1	1.754781403043989
POU5F1	MYC	1.754781403043989
DPPA4	FGF5	1.7545275338500277
FGF5	DPPA4	1.7545275338500277
CTNNB1	GAPDH	1.75412770400334
GAPDH	CTNNB1	1.75412770400334
MBD3	WDR5	1.7540442359915802
WDR5	MBD3	1.7540442359915802
PRMT7	SALL4	1.7532684041602635
SALL4	PRMT7	1.7532684041602635
CTNNB1	ZFP281	1.7515373254541058
ZFP281	CTNNB1	1.7515373254541058
FBXO15	RAI1	1.749408438884649
RAI1	FBXO15	1.749408438884649
PRMT6	RAI1	1.7493980806380385
RAI1	PRMT6	1.7493980806380385
GDF3	TRP53	1.7493898838220097
TRP53	GDF3	1.7493898838220097
CTCF	EZH2	1.749086848983759
EZH2	CTCF	1.749086848983759
SMARCC1	WDR5	1.7485248313618464
WDR5	SMARCC1	1.7485248313618464
DNMT1	TCF3	1.744781939663018
TCF3	DNMT1	1.744781939663018
SMARCC1	TCF3	1.744771142073602
TCF3	SMARCC1	1.744771142073602
MBD3	RCC1	1.7440897604575156
RCC1	MBD3	1.7440897604575156
CLDN6	LIN28	1.7434375945287106
LIN28	CLDN6	1.7434375945287106
GRB2	JARID2	1.7431810567003052
JARID2	GRB2	1.7431810567003052
NR6A1	SOX2	1.7429196533042721
SOX2	NR6A1	1.7429196533042721
RCC1	ZFP281	1.7423991388261062
ZFP281	RCC1	1.7423991388261062
DNMT1	LIN28	1.741718873482359
LIN28	DNMT1	1.741718873482359
ESRRB	RAI1	1.7405621306779726
RAI1	ESRRB	1.7405621306779726
IGF2	TCF3	1.7404073864944256
TCF3	IGF2	1.7404073864944256
EOMES	FBXO15	1.7402868477814581
FBXO15	EOMES	1.7402868477814581
FGF4	TRP53	1.7393412660476437
TRP53	FGF4	1.7393412660476437
SALL4	TUBB3	1.7388206431845639
TUBB3	SALL4	1.7388206431845639
BMP7	HES1	1.7388085438973233
HES1	BMP7	1.7388085438973233
NR5A2	TRP53	1.7374788582723566
TRP53	NR5A2	1.7374788582723566
IGF2	TUBB3	1.7362464669808784
TUBB3	IGF2	1.7362464669808784
MKI67IP	WDR5	1.7327277355712656
WDR5	MKI67IP	1.7327277355712656
BMI1	CDH2	1.7315786959410702
CDH2	BMI1	1.7315786959410702
LIN28	OTX2	1.727658187652151
OTX2	LIN28	1.727658187652151
JARID2	TRP53	1.7273952867709397
TRP53	JARID2	1.7273952867709397
LIN28	TCF3	1.7261634905276617
TCF3	LIN28	1.7261634905276617
FGFR2	NR5A2	1.7252068738409114
NR5A2	FGFR2	1.7252068738409114
DNMT1	MYST3	1.7243197069460983
MYST3	DNMT1	1.7243197069460983
CTNNB1	EZH2	1.7237739726864016
EZH2	CTNNB1	1.7237739726864016
ESRRB	POU5F1	1.7228405363010726
POU5F1	ESRRB	1.7228405363010726
GAPDH	ZFP281	1.722399651923701
ZFP281	GAPDH	1.722399651923701
ACTB	GAPDH	1.7214809606719559
GAPDH	ACTB	1.7214809606719559
DNMT3B	TUBB3	1.7186350080346653
TUBB3	DNMT3B	1.7186350080346653
ESRRB	MYC	1.7183822162315607
MYC	ESRRB	1.7183822162315607
SETDB1	TCF3	1.7180558078443324
TCF3	SETDB1	1.7180558078443324
EOMES	OTX2	1.7167714172188182
OTX2	EOMES	1.7167714172188182
MYST3	PRMT6	1.7161053077860053
PRMT6	MYST3	1.7161053077860053
BMPR1A	NR0B1	1.7160075585899697
NR0B1	BMPR1A	1.7160075585899697
FGF4	JARID2	1.7149467178280577
JARID2	FGF4	1.7149467178280577
GDF3	MKI67IP	1.7143685185885573
MKI67IP	GDF3	1.7143685185885573
MYC	UTF1	1.714104625883782
UTF1	MYC	1.714104625883782
FGF4	MKI67IP	1.7124240995940103
MKI67IP	FGF4	1.7124240995940103
LIFR	NES	1.7112700889807204
NES	LIFR	1.7112700889807204
MBD3	PTPN11	1.7099717668680856
PTPN11	MBD3	1.7099717668680856
PTPN11	SMAD1	1.7091329417617471
SMAD1	PTPN11	1.7091329417617471
FOXA2	STAT3	1.709105169756418
STAT3	FOXA2	1.709105169756418
NOTCH1	SOX2	1.708644562825997
SOX2	NOTCH1	1.708644562825997
NR5A2	SOCS3	1.707895831435422
SOCS3	NR5A2	1.707895831435422
CTNNB1	RCC1	1.7072523019949388
RCC1	CTNNB1	1.7072523019949388
NOTCH1	TBX3	1.706709376541637
TBX3	NOTCH1	1.706709376541637
NR6A1	PTPN11	1.7066930544953767
PTPN11	NR6A1	1.7066930544953767
ESRRB	STAT3	1.7054291198622376
STAT3	ESRRB	1.7054291198622376
CDK2	PRMT7	1.7052649952127399
PRMT7	CDK2	1.7052649952127399
JAG1	NES	1.7046385816843608
NES	JAG1	1.7046385816843608
CDK2	DNMT3B	1.7040071188378614
DNMT3B	CDK2	1.7040071188378614
CLDN6	PAX6	1.7038436290222494
PAX6	CLDN6	1.7038436290222494
GDF3	SMAD1	1.7031659083224628
SMAD1	GDF3	1.7031659083224628
EZH2	SMARCC1	1.7028703696041214
SMARCC1	EZH2	1.7028703696041214
BMP7	RAI1	1.7023655665252537
RAI1	BMP7	1.7023655665252537
IGF2	NR0B1	1.7023007873104445
NR0B1	IGF2	1.7023007873104445
BMP4	HES1	1.7014434080266687
HES1	BMP4	1.7014434080266687
JARID2	MYC	1.6986460006211639
MYC	JARID2	1.6986460006211639
CD34	UTF1	1.6984287913146332
UTF1	CD34	1.6984287913146332
MKI67IP	SALL4	1.6981163319912878
SALL4	MKI67IP	1.6981163319912878
GRB2	MKI67IP	1.697656718181246
MKI67IP	GRB2	1.697656718181246
CTCF	NR6A1	1.6962547331333675
NR6A1	CTCF	1.6962547331333675
CDK2	LIF	1.695414895287815
LIF	CDK2	1.695414895287815
GDF3	RAI1	1.6945087610316056
RAI1	GDF3	1.6945087610316056
CTNNB1	PRMT7	1.6942898560724786
PRMT7	CTNNB1	1.6942898560724786
BMPR1A	SMAD1	1.6937617870763821
SMAD1	BMPR1A	1.6937617870763821
POU5F1	ZFP281	1.6937545785045116
ZFP281	POU5F1	1.6937545785045116
GRB2	REST	1.6928959172736049
REST	GRB2	1.6928959172736049
PTPN11	WDR5	1.6917274227363017
WDR5	PTPN11	1.6917274227363017
IGF2	LIN28	1.6914076029537624
LIN28	IGF2	1.6914076029537624
KLF4	LIFR	1.6910703495842818
LIFR	KLF4	1.6910703495842818
MYST3	PTPN11	1.6898837313445216
PTPN11	MYST3	1.6898837313445216
EZH2	PRMT7	1.687686348479163
PRMT7	EZH2	1.687686348479163
SOCS3	WDR5	1.687500077756795
WDR5	SOCS3	1.687500077756795
GDF3	NANOG	1.6868587979209555
NANOG	GDF3	1.6868587979209555
EZH2	MBD3	1.6865402259211726
MBD3	EZH2	1.6865402259211726
JARID2	LIFR	1.6862839175781996
LIFR	JARID2	1.6862839175781996
EZH2	MYC	1.6855499080053726
MYC	EZH2	1.6855499080053726
BMPR1A	PTPN11	1.6854068848953139
PTPN11	BMPR1A	1.6854068848953139
DNMT1	TRP53	1.6853184379366004
TRP53	DNMT1	1.6853184379366004
PRMT7	TUBB3	1.684811806702633
TUBB3	PRMT7	1.684811806702633
CTNNB1	PTPN11	1.6847712446157472
PTPN11	CTNNB1	1.6847712446157472
MKI67IP	RCC1	1.6845357617156074
RCC1	MKI67IP	1.6845357617156074
CLDN6	LIFR	1.6844111770829884
LIFR	CLDN6	1.6844111770829884
HES1	NANOG	1.6841362691391941
NANOG	HES1	1.6841362691391941
SALL4	TCF3	1.6833246540919315
TCF3	SALL4	1.6833246540919315
SOX2	TBX3	1.6816960437462234
TBX3	SOX2	1.6816960437462234
IGF2	SMAD1	1.6810938970691431
SMAD1	IGF2	1.6810938970691431
FGFR2	HES1	1.6806568564239366
HES1	FGFR2	1.6806568564239366
SETDB1	SMAD1	1.680389227501312
SMAD1	SETDB1	1.680389227501312
NOTCH1	PAX6	1.677963493742432
PAX6	NOTCH1	1.677963493742432
SALL4	TRP53	1.677933408297906
TRP53	SALL4	1.677933408297906
FGFR2	PAX6	1.6775007163844795
PAX6	FGFR2	1.6775007163844795
GAPDH	RCC1	1.6768622035799499
RCC1	GAPDH	1.6768622035799499
FBXO15	FGFR2	1.6762823985841622
FGFR2	FBXO15	1.6762823985841622
